Date,Open,High,Low,Close,Volume
2021-04-23 04:00:00,14.897510379080412,15.29727466051768,14.863594577488568,15.227696418762207,227500000.0
2021-04-26 04:00:00,15.147644806930623,15.44092122976747,15.087791990367876,15.439923286437988,197796000.0
2021-04-27 04:00:00,15.540174924345006,15.631948601560827,15.316726012485972,15.34390926361084,164572000.0
2021-04-28 04:00:00,15.326703691397503,15.494041387544131,15.178070060901838,15.239169120788574,209416000.0
2021-04-29 04:00:00,15.362112884221467,15.398523064906703,15.034421258054362,15.28704833984375,173196000.0
2021-04-30 04:00:00,15.137172118355222,15.327202807389392,14.960108034536171,14.972577095031738,201912000.0
2021-05-03 04:00:00,15.087788953016753,15.209239297695012,14.751119662695535,14.800248146057129,203912000.0
2021-05-04 04:00:00,14.601240371190695,14.601489619166298,13.975783018917165,14.315943717956543,405324000.0
2021-05-05 04:00:00,14.672814191288305,14.777057880701475,14.35210528482162,14.422930717468262,292024000.0
2021-05-06 04:00:00,14.459590514112755,14.535403762388006,14.183023228828954,14.487272262573242,193380000.0
2021-05-07 04:00:00,14.771822278211939,14.933921959028272,14.635657709157325,14.775812149047852,229328000.0
2021-05-10 04:00:00,14.750872395980661,14.769576460567666,14.214944484231708,14.230655670166016,268904000.0
2021-05-11 04:00:00,13.790989321233113,14.319435968974824,13.716174016861329,14.271055221557617,285584000.0
2021-05-12 04:00:00,13.97503424774267,14.225167908494997,13.675523802229213,13.724652290344238,303408000.0
2021-05-13 04:00:00,13.999224078927785,14.046109333462992,13.42588811866728,13.631630897521973,285404000.0
2021-05-14 04:00:00,13.855830733479957,14.292752972906976,13.714678353750243,14.207962036132812,258616000.0
2021-05-17 04:00:00,14.122170379507207,14.134390188646014,13.819417829880699,14.13064956665039,216980000.0
2021-05-18 04:00:00,14.231903945136112,14.368816262318823,13.969550427599062,13.981271743774414,186256000.0
2021-05-19 04:00:00,13.533123876129947,14.044862298330735,13.509931447897435,14.031146049499512,344000000.0
2021-05-20 04:00:00,14.26731179439951,14.64762419791001,14.235390933936266,14.576549530029297,321592000.0
2021-05-21 04:00:00,15.126447037395607,15.184554169231506,14.832921353406686,14.954870223999023,672992000.0
2021-05-24 04:00:00,15.17507511104745,15.706265365867367,15.13866492809838,15.573593139648438,554816000.0
2021-05-25 04:00:00,15.727213823403543,15.779584439719866,15.444411543967227,15.609254837036133,435408000.0
2021-05-26 04:00:00,15.695541043507959,15.754894404271841,15.547905385492475,15.661375045776367,370440000.0
2021-05-27 04:00:00,15.66112686872143,15.71125330157703,15.421966770902706,15.449897766113281,581476000.0
2021-05-28 04:00:00,15.462864882329143,16.237454287840492,15.462864882329143,16.20453453063965,644536000.0
2021-06-01 04:00:00,16.229970749633473,16.34792970805996,15.864122363370912,16.224483489990234,472804000.0
2021-06-02 04:00:00,16.212265926193794,16.87712625493025,16.195556800663763,16.736970901489258,594168000.0
2021-06-03 04:00:00,16.659667835136663,17.2165450107908,16.54220732332526,16.92800521850586,580008000.0
2021-06-04 04:00:00,17.070401602049834,17.617552324507795,17.053445127711075,17.53500747680664,617120000.0
2021-06-07 04:00:00,17.528021981905518,17.768677543429288,17.150453185888143,17.575653076171875,575756000.0
2021-06-08 04:00:00,17.484127777541314,17.578145619108973,17.208556601691306,17.414051055908203,323848000.0
2021-06-09 04:00:00,17.476663064864983,17.535780721881775,17.21724304760244,17.31951332092285,381656000.0
2021-06-10 04:00:00,17.311284529275444,17.452967859710565,17.137673016665815,17.38611602783203,287772000.0
2021-06-11 04:00:00,17.440493617838474,17.899218794058417,17.404823958700685,17.785472869873047,416308000.0
2021-06-14 04:00:00,17.866041024862966,17.999242253062135,17.623333969257686,17.978538513183594,321376000.0
2021-06-15 04:00:00,17.87502480453141,17.9760485675202,17.688441808318867,17.74880599975586,243032000.0
2021-06-16 04:00:00,17.75105249680479,17.914686108212543,17.54526157802343,17.7705078125,307124000.0
2021-06-17 04:00:00,17.734834323579165,18.792966905127752,17.716625537466296,18.61561393737793,809656000.0
2021-06-18 04:00:00,18.742082709800528,19.331763460015086,18.542528261234434,18.597156524658203,968856000.0
2021-06-21 04:00:00,18.394109040503217,18.4951346885807,17.782976662910134,18.386127471923828,672384000.0
2021-06-22 04:00:00,18.430284092496997,18.921436154060395,18.344974156997278,18.844606399536133,580144000.0
2021-06-23 04:00:00,18.96533567291674,19.11001257671834,18.865558432257274,19.014724731445312,332356000.0
2021-06-24 04:00:00,19.184844909364667,19.37666521172069,19.045654629248613,19.162643432617188,320924000.0
2021-06-25 04:00:00,19.237478474504314,19.302333968295713,18.852340103189597,18.988534927368164,278364000.0
2021-06-28 04:00:00,19.31804607968373,20.033945692644743,19.275890678564842,19.940404891967773,495436000.0
2021-06-29 04:00:00,19.838130514850587,20.05389740507961,19.613133627200476,19.982059478759766,367632000.0
2021-06-30 04:00:00,19.954618077883516,20.117503722352236,19.819420518954878,19.957860946655273,326568000.0
2021-07-01 04:00:00,20.08009486539896,20.410355677231596,19.974330486109007,20.166900634765625,480136000.0
2021-07-02 04:00:00,20.39463747913961,20.45949296291919,20.24247763436387,20.441282272338867,342764000.0
2021-07-06 04:00:00,20.691221944768234,20.795488562446426,20.30483712715848,20.65230941772461,446708000.0
2021-07-07 04:00:00,20.80696363579524,20.82841529094071,20.28662778206436,20.3262882232666,418428000.0
2021-07-08 04:00:00,19.812189314423424,20.088071080613446,19.656786608504444,19.858335494995117,503300000.0
2021-07-09 04:00:00,19.917958546256678,20.035445985545486,19.71017315573477,20.005512237548828,296624000.0
2021-07-12 04:00:00,20.194835290071577,20.486931440280244,20.142701974510995,20.46672821044922,321984000.0
2021-07-13 04:00:00,20.35497651465563,20.41559191282485,20.069116801359257,20.20481300354004,290708000.0
2021-07-14 04:00:00,20.312324625479327,20.37219021147144,19.708675050402782,19.797225952148438,380100000.0
2021-07-15 04:00:00,19.767541563589802,19.802712615853245,18.81641780631907,18.923927307128906,550564000.0
2021-07-16 04:00:00,18.988032725090143,19.114249610724638,18.032668986212673,18.120471954345703,688224000.0
2021-07-19 04:00:00,17.87527352298777,18.99950826063208,17.82563325949376,18.737844467163086,749060000.0
2021-07-20 04:00:00,18.688203709705867,18.795962510715192,18.123466749051826,18.570466995239258,434687000.0
2021-07-21 04:00:00,18.83986423648893,19.48342535694125,18.700177259556888,19.36668586730957,371017000.0
2021-07-22 04:00:00,19.598170937456786,19.842623177456858,19.232986505120362,19.550277709960938,323826000.0
2021-07-23 04:00:00,19.612137498497777,19.656039936097546,19.207043356145515,19.51435661315918,195672000.0
2021-07-26 04:00:00,19.267915943444258,19.398622283169367,18.871800428681755,19.250953674316406,203943000.0
2021-07-27 04:00:00,19.222006433543775,19.578210080581876,18.699175656661474,19.16513442993164,248863000.0
2021-07-28 04:00:00,19.275888967902034,19.60215891676379,18.952612583216847,19.4594783782959,202191000.0
2021-07-29 04:00:00,19.47544535320664,19.808701619528385,19.284871556554233,19.618127822875977,190781000.0
2021-07-30 04:00:00,19.374669578351813,19.586196410986457,19.220016666249848,19.455490112304688,183497000.0
2021-08-02 04:00:00,19.656041136379148,19.91645840741657,19.317796898621157,19.705928802490234,217444000.0
2021-08-03 04:00:00,19.695947175204367,20.176871874335998,19.177107171863515,19.770780563354492,301811000.0
2021-08-04 04:00:00,19.945387459474443,20.27265647160843,19.783748345309515,20.2287540435791,231309000.0
2021-08-05 04:00:00,20.454254685259734,20.68673455278522,20.296606314971207,20.5909481048584,211435000.0
2021-08-06 04:00:00,20.4782011954325,20.52409807521408,20.164900800366695,20.320552825927734,178497000.0
2021-08-09 04:00:00,20.400376028225207,20.462237955728927,20.098052643578864,20.249713897705078,146443000.0
2021-08-10 04:00:00,20.276654093629627,20.38441290505014,19.790739367084083,19.891515731811523,179238000.0
2021-08-11 04:00:00,19.9982710212323,20.0042581491868,19.3866400361588,19.655038833618164,185925000.0
2021-08-12 04:00:00,19.8256587030102,19.984302369421908,19.576216606059397,19.860580444335938,151652000.0
2021-08-13 04:00:00,19.860584414299286,20.168894922983885,19.806704058002392,20.14295196533203,183063000.0
2021-08-16 04:00:00,20.09006796888295,20.24172919957382,19.409588774585117,19.905481338500977,210876000.0
2021-08-17 04:00:00,19.641070192734382,19.725881495356077,19.224003737171717,19.41457748413086,204585000.0
2021-08-18 04:00:00,19.456481498919505,19.590183225168474,18.957597357921568,18.997509002685547,285913000.0
2021-08-19 04:00:00,19.450501709268725,20.449269491332213,18.720134701148606,19.75382423400879,766555000.0
2021-08-20 04:00:00,19.946386836987667,20.818436946088394,19.88851761093091,20.769546508789062,675741000.0
2021-08-23 04:00:00,20.924203397298,21.947912925807106,20.903250350633197,21.909000396728516,575807000.0
2021-08-24 04:00:00,21.704461657874393,21.91000137513957,21.4869476815513,21.74437141418457,297299000.0
2021-08-25 04:00:00,21.688491659774787,22.419855713761294,21.673525742463315,22.163429260253906,347701000.0
2021-08-26 04:00:00,22.15046036413365,22.29014733822545,21.741375451642853,22.018754959106445,237940000.0
2021-08-27 04:00:00,22.134498209537867,22.671297812529208,22.117535945744294,22.58548927307129,304722000.0
2021-08-30 04:00:00,22.77905630499496,22.991580355069562,22.50067954473319,22.637372970581055,262580000.0
2021-08-31 04:00:00,22.648353472960288,22.648353472960288,22.07453644264156,22.338991165161133,259850000.0
2021-09-01 04:00:00,22.438782848035817,22.650346976918826,22.311045692279038,22.394872665405273,201767000.0
2021-09-02 04:00:00,22.47171310768264,22.546559703912333,22.2491719184046,22.349964141845703,187834000.0
2021-09-03 04:00:00,22.279112296634487,22.93875292763135,22.15436923092753,22.79604721069336,280532000.0
2021-09-07 04:00:00,22.786065507103327,22.851929824701582,22.475703964992363,22.61541748046875,198107000.0
2021-09-08 04:00:00,22.46672724531443,22.563527993240072,21.931827737265916,22.2930850982666,254434000.0
2021-09-09 04:00:00,22.26613522548103,22.491670487300535,22.085507536787368,22.131412506103516,196856000.0
2021-09-10 04:00:00,22.302061280830465,22.579489705395595,22.224222499927517,22.431795120239258,248376000.0
2021-09-13 04:00:00,22.637374292609916,22.91679945314238,21.813071877295915,22.106468200683594,297500000.0
2021-09-14 04:00:00,22.22921073103916,22.363933451036715,22.040600065099298,22.196279525756836,199755000.0
2021-09-15 04:00:00,22.2631425592537,22.321023900271747,21.920847204700245,22.295076370239258,166538000.0
2021-09-16 04:00:00,22.13740079198433,22.231207426856813,21.881926512429214,22.196279525756836,156033000.0
2021-09-17 04:00:00,22.25415976266025,22.275116504076188,21.785126571378843,21.854982376098633,294503000.0
2021-09-20 04:00:00,21.10253035461788,21.388941027272594,20.619526053194374,21.069599151611328,349440000.0
2021-09-21 04:00:00,21.372973831688537,21.380956807798107,20.906934767163182,21.20232582092285,204688000.0
2021-09-22 04:00:00,21.32208000784405,21.91485886480449,21.152429377866472,21.895898818969727,268726000.0
2021-09-23 04:00:00,22.094491122204907,22.488679665471388,21.845004991544315,22.435789108276367,248555000.0
2021-09-24 04:00:00,22.02463694288499,22.103475038068282,21.81606688764935,22.035614013671875,217655000.0
2021-09-27 04:00:00,21.66537306934412,21.754190825746935,21.28116613158087,21.615476608276367,245215000.0
2021-09-28 04:00:00,21.170394880020993,21.374973422098716,20.608550508955098,20.656452178955078,343069000.0
2021-09-29 04:00:00,20.89695571031384,20.9737970920563,20.424926544672726,20.474824905395508,218394000.0
2021-09-30 04:00:00,20.725307380902738,21.022695124605836,20.645471911080165,20.67341423034668,221009000.0
2021-10-01 04:00:00,20.707346685202516,20.816121880682246,20.161470205057466,20.699363708496094,240978000.0
2021-10-04 04:00:00,20.461853071607546,20.499775067963235,19.51480436585159,19.69144058227539,345635000.0
2021-10-05 04:00:00,19.90899820816738,20.60556358693941,19.813194843679714,20.408967971801758,279282000.0
2021-10-06 04:00:00,20.07864575757577,20.677410981952494,20.038727060788936,20.657453536987305,297202000.0
2021-10-07 04:00:00,21.048646320675772,21.27817502268132,20.92889403595207,21.03168296813965,256919000.0
2021-10-08 04:00:00,21.05762098118724,21.162404668273087,20.732290949773294,20.788175582885742,151258000.0
2021-10-11 04:00:00,20.532707830127908,21.019703686500428,20.46883830414969,20.6524600982666,163388000.0
2021-10-12 04:00:00,20.785184469191023,21.013713821439726,20.485801919360195,20.628507614135742,162134000.0
2021-10-13 04:00:00,20.87500311019732,20.946855619421928,20.670424556091195,20.895959854125977,180652000.0
2021-10-14 04:00:00,21.24424093983298,21.710280040317638,21.07858180049667,21.7012996673584,243589000.0
2021-10-15 04:00:00,21.765167314945042,21.88591887935075,21.61747272820035,21.817060470581055,226994000.0
2021-10-18 04:00:00,21.704288144979333,22.24517369848927,21.599502561280218,22.176315307617188,189494000.0
2021-10-19 04:00:00,22.230205709624432,22.332994609355918,21.991698611888154,22.244178771972656,161473000.0
2021-10-20 04:00:00,22.259153972227175,22.38689113624754,21.93681792130958,22.05756950378418,146276000.0
2021-10-21 04:00:00,22.051577096140026,22.664315265498782,22.03760593572372,22.645353317260742,187590000.0
2021-10-22 04:00:00,22.776091527866924,23.082459754709564,22.51463088804122,22.679290771484375,249384000.0
2021-10-25 04:00:00,22.92578121243362,23.306996024882274,22.72319933879343,23.118385314941406,230235000.0
2021-10-26 04:00:00,23.939692534950368,25.207082591726095,23.874825605142483,24.666194915771484,485898000.0
2021-10-27 04:00:00,24.42369310756561,25.038426104852544,24.23208643543216,24.400739669799805,245990000.0
2021-10-28 04:00:00,24.826864037496623,24.89871654547079,24.47259418957567,24.889734268188477,234204000.0
2021-10-29 04:00:00,24.94960969141113,25.656154574337645,24.94861229510661,25.514446258544922,292503000.0
2021-11-01 04:00:00,25.59627881018903,25.84077414831852,25.17514534532995,25.77391242980957,265740000.0
2021-11-02 04:00:00,25.768922765601214,26.62316223217399,25.746966723249745,26.346731185913086,294112000.0
2021-11-03 04:00:00,26.615181750416074,26.728947751139437,26.181076395550274,26.5433292388916,239910000.0
2021-11-04 04:00:00,27.17302698343725,31.30052452350246,27.06225509891964,29.7397403717041,1153631000.0
2021-11-05 04:00:00,30.124948877614052,31.335454820246646,29.34954562668809,29.69084358215332,851260000.0
2021-11-08 05:00:00,30.087030149356973,31.036075621512847,29.845526991670436,30.740684509277344,503101000.0
2021-11-09 05:00:00,32.215648353623784,32.24359067998347,29.902412030400054,30.59398651123047,646746000.0
2021-11-10 05:00:00,29.29565811512244,30.786586602763936,28.718845203917095,29.39844512939453,636206000.0
2021-11-11 05:00:00,30.405370591178073,30.527119549916076,29.715791021450595,30.327529907226562,332172000.0
2021-11-12 05:00:00,29.948311870229972,30.616934698783563,29.56909192980548,30.327529907226562,413054000.0
2021-11-15 05:00:00,30.48919878124828,30.581008726244367,29.186880973756832,29.963281631469727,384909000.0
2021-11-16 05:00:00,29.697831126511854,30.32753271977368,29.644938667134358,30.14091682434082,264484000.0
2021-11-17 05:00:00,30.355472726652906,30.446287176657105,28.74079861985027,29.200851440429688,428508000.0
2021-11-18 05:00:00,32.30046499188138,32.69265486336279,31.25661378214152,31.609886169433594,781711000.0
2021-11-19 05:00:00,32.17672282311157,33.01998709870693,31.839418254930216,32.917198181152344,533867000.0
2021-11-22 05:00:00,33.4481023989034,34.57578069243723,31.834427549306902,31.89031219482422,754335000.0
2021-11-23 05:00:00,31.470181244113295,32.293486259552104,30.81652687837705,31.680747985839844,532163000.0
2021-11-24 05:00:00,31.396332208296116,32.787465936329255,30.86442684819975,32.60683822631836,435162000.0
2021-11-26 05:00:00,32.53298515826952,32.64275964880542,31.28555659079967,31.438241958618164,283069000.0
2021-11-29 05:00:00,32.299473639315565,33.34332123751521,31.970150118608004,33.307395935058594,454964000.0
2021-11-30 05:00:00,33.100816111812016,33.284439797778,31.798500284928068,32.608829498291016,622066000.0
2021-12-01 05:00:00,33.154776861217016,33.22464122012574,31.319329740346443,31.374223709106445,484368000.0
2021-12-02 05:00:00,31.153649310235703,32.41520534090074,30.965013655135916,32.06388473510742,472890000.0
2021-12-03 05:00:00,31.93812964626088,32.066881845701786,30.071744357446725,30.633657455444336,544325000.0
2021-12-06 05:00:00,29.82223155843537,30.18253369080409,27.983793678236385,29.97892951965332,658938000.0
2021-12-07 05:00:00,30.8971555680558,32.38627185620061,30.59174545827344,32.36431121826172,593053000.0
2021-12-08 05:00:00,31.937136928475184,32.227574704104825,31.36025335466527,31.76447105407715,475551000.0
2021-12-09 05:00:00,31.672645621504326,32.142737576964656,30.369170849219458,30.43105125427246,488507000.0
2021-12-10 05:00:00,31.089775108201945,31.24447612099294,29.80326766525303,30.139616012573242,488825000.0
2021-12-13 05:00:00,30.190516381869546,30.235429453900565,28.06163905199242,28.106552124023438,598344000.0
2021-12-14 05:00:00,27.64545182448379,28.622559317485557,27.19732042319622,28.28221893310547,667035000.0
2021-12-15 05:00:00,28.345094654187285,30.44103516074104,27.784180879721173,30.400114059448242,698297000.0
2021-12-16 05:00:00,31.091768471801842,31.09975242520128,28.038682990123437,28.33211326599121,707366000.0
2021-12-17 05:00:00,27.930899629261937,28.86608848233591,27.706334221568074,27.747255325317383,713758000.0
2021-12-20 05:00:00,27.25221181922181,28.089588585739136,27.09252129792592,27.6654109954834,461847000.0
2021-12-21 05:00:00,28.319142478736474,29.063700457531855,27.348022192079924,29.018787384033203,524385000.0
2021-12-22 05:00:00,28.835142056766554,29.49785781843981,28.39399529208839,29.343156814575195,395184000.0
2021-12-23 05:00:00,29.697472444063603,30.00088555963705,29.374099442198006,29.58269500732422,343022000.0
2021-12-27 05:00:00,29.60265640931932,31.02689755121152,29.582694619627713,30.88517189025879,403686000.0
2021-12-28 05:00:00,31.25146195093205,31.26942679962951,29.953974216379613,30.263376235961914,420591000.0
2021-12-29 05:00:00,30.214470446589925,30.488938376760974,29.309222561431618,29.942995071411133,343139000.0
2021-12-30 05:00:00,29.76933233244258,30.39811536049081,29.482888465222835,29.528799057006836,308864000.0
2021-12-31 05:00:00,29.616629435851035,29.97194206030295,29.274292165132447,29.354137420654297,266530000.0
2022-01-03 05:00:00,29.75735697767053,30.651624582903967,29.727414293582168,30.06276512145996,391547000.0
2022-01-04 05:00:00,30.2184669283259,30.409097659269086,28.294194767957748,29.233375549316406,527154000.0
2022-01-05 05:00:00,28.893025463090652,29.359123461073573,27.479764888679558,27.550626754760742,498064000.0
2022-01-06 05:00:00,27.586565577715643,28.383023214393035,27.012678313347315,28.123525619506836,454186000.0
2022-01-07 05:00:00,28.086597173535353,28.367054067504238,27.004691277778065,27.194324493408203,409939000.0
2022-01-10 05:00:00,26.529606264497083,27.415889845673522,25.594417635721964,27.347023010253906,594681000.0
2022-01-11 05:00:00,27.27017541907624,28.010741462593767,26.787111899859354,27.763219833374023,404089000.0
2022-01-12 05:00:00,28.01273741876915,28.539716512904818,27.55462517038909,27.944869995117188,383413000.0
2022-01-13 05:00:00,28.32412762393461,28.42493216832066,26.44676410515577,26.523616790771484,540171000.0
2022-01-14 05:00:00,26.24915451358075,27.144421643836736,26.15932835464321,26.88991355895996,395832000.0
2022-01-18 05:00:00,26.20922874593393,26.586498173895528,25.72017634780918,25.85291862487793,424270000.0
2022-01-19 05:00:00,26.028576108979475,26.491677750894784,25.00356141134251,25.018531799316406,488315000.0
2022-01-20 05:00:00,25.255077800339837,25.529545731359246,24.031446427083026,24.103307723999023,435181000.0
2022-01-21 05:00:00,23.46155585638915,24.775011728644085,23.218028078937195,23.328813552856445,718958000.0
2022-01-24 05:00:00,22.286829332930466,23.33479860637558,20.847617715138355,23.326814651489258,913982000.0
2022-01-25 05:00:00,22.502406991705346,22.89864065896213,21.957463151064083,22.28083610534668,664616000.0
2022-01-26 05:00:00,23.195069558309832,24.010489477432596,22.256886340278513,22.72797393798828,755959000.0
2022-01-27 05:00:00,23.52243384836739,23.948608321885434,21.63309226715212,21.901573181152344,573353000.0
2022-01-28 05:00:00,21.969444731157765,22.813809883208478,21.254829324418658,22.79584503173828,543774000.0
2022-01-31 05:00:00,23.137178118250812,24.461614007193518,23.007430303531233,24.438657760620117,564680000.0
2022-02-01 05:00:00,25.055468908649303,25.096390012740084,23.843815119185024,24.590370178222656,518925000.0
2022-02-02 05:00:00,25.744131998569852,25.767086343817308,24.505530149134337,25.193199157714844,543419000.0
2022-02-03 05:00:00,24.4107113163615,25.02851397918987,23.734022713171655,23.901697158813477,410178000.0
2022-02-04 05:00:00,23.9256491963557,24.58736736304779,23.586306449146388,24.2719783782959,354829000.0
2022-02-07 05:00:00,24.32488219866303,25.133315720726692,24.1552107776214,24.680194854736328,376868000.0
2022-02-08 05:00:00,24.311905294054206,25.18122165390177,23.933638315079907,25.059457778930664,410359000.0
2022-02-09 05:00:00,25.572463535153865,26.673331693511606,25.303984503910602,26.653369903564453,524282000.0
2022-02-10 05:00:00,25.944743476270883,26.87294386426825,25.55050669154954,25.774072647094727,513200000.0
2022-02-11 05:00:00,25.865894587572004,26.1014383680604,23.727038196145745,23.90269660949707,605472000.0
2022-02-14 05:00:00,23.88772874556484,24.82690950810967,23.70907395093763,24.22008514404297,440424000.0
2022-02-15 05:00:00,24.900764591183574,26.49367965605607,24.73608458162661,26.443777084350586,699869000.0
2022-02-16 05:00:00,26.208231811287334,26.530607279677454,25.502597989095346,26.45974349975586,732676000.0
2022-02-17 05:00:00,25.580443580769725,25.735144573729002,24.118277908301224,24.45961570739746,810595000.0
2022-02-18 05:00:00,24.620307973876027,24.937693968010514,23.055340541376445,23.59629249572754,761255000.0
2022-02-22 05:00:00,22.990464861191477,24.017474761924387,22.955532681143488,23.344778060913086,633422000.0
2022-02-23 05:00:00,23.755982820677037,24.10830099326957,22.257885303841995,22.343717575073242,566511000.0
2022-02-24 05:00:00,20.97436790845925,23.75398309385858,20.84960958989138,23.702083587646484,735801000.0
2022-02-25 05:00:00,23.675138387578873,24.1701778047602,23.33579559273523,24.110294342041016,528866000.0
2022-02-28 05:00:00,23.945614559981106,24.617313720025166,23.661165729918974,24.337854385375977,477319000.0
2022-03-01 05:00:00,24.2440354711342,24.32986963799387,23.08727591797761,23.431608200073242,412056000.0
2022-03-02 05:00:00,23.714111250736686,24.365959685395882,23.373712936549165,24.177291870117188,389642000.0
2022-03-03 05:00:00,24.219216091275733,24.28310431664372,23.42761517996613,23.672183990478516,365095000.0
2022-03-04 05:00:00,23.342769336842796,23.63824694769257,22.442359346497184,22.895559310913086,431415000.0
2022-03-07 05:00:00,22.77676302621287,22.992383631131677,21.292385748895306,21.314346313476562,450821000.0
2022-03-08 05:00:00,21.271430009401858,22.333553243090844,20.61359149961065,21.4760684967041,557467000.0
2022-03-09 05:00:00,22.347522120331348,23.17905339926174,22.20776960420363,22.973417282104492,492742000.0
2022-03-10 05:00:00,22.491268951508776,22.74781572701485,21.8434132311393,22.618045806884766,428066000.0
2022-03-11 05:00:00,22.98140654078104,23.10419076158427,22.00712760972228,22.061033248901367,367209000.0
2022-03-14 04:00:00,21.830436104622745,22.222742745585133,21.12168901899386,21.292387008666992,385354000.0
2022-03-15 04:00:00,21.480053405797772,22.997373395671712,21.284399897959517,22.93248748779297,491996000.0
2022-03-16 04:00:00,23.458564260775105,24.553630127058703,23.131143481350605,24.452808380126953,671422000.0
2022-03-17 04:00:00,24.077469296534115,24.798194389496683,23.86384594867932,24.72233009338379,471941000.0
2022-03-18 04:00:00,24.755270261820684,26.5221495744112,24.5805796111346,26.406352996826172,730719000.0
2022-03-21 04:00:00,26.46025822521899,27.104121306196102,25.921209533056214,26.686857223510742,591727000.0
